station_id,Latitude,Longitude,Num_of_Slots,fsq_id,fsq_lat,fsq_long,id,name,popularity,rating,address
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,727bc5eea3df420afdbc7058,49.291488,-123.129646,11052.0,Currency Exchange,,,"1601 Bayshore Dr, Vancouver BC V6G 2V4"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,2dffa20b756a469bc862cf18,49.291488,-123.129646,19003.0,Boat Rental,,,"1601 Bayshore Dr, Vancouver BC V6G 2V4"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,aba70bea678645696bfd88a0,49.291488,-123.129646,11167.0,Technology Business,,,"1601 Bayshore Dr, Vancouver BC V6G 2V4"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,5683ec5a846849dfbe575c35,49.291488,-123.129646,18065.0,Sports Club,,,"1601 Bayshore Dr, Vancouver BC V6G 2V4"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,55734e93498e907e6b20d811,49.28567,-123.112923,13302.0,Mediterranean Restaurant,0.8790412059532463,,"601 Cordova St W (Waterfront Skytrain Station), Vancouver BC"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,a0e8deb3d0a84018e903de2a,49.285763,-123.11285,12000.0,Community and Government,,,"200 Granville St, Vancouver BC V6C 1S4"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,4b6b07e17ad24bb36204ef11,49.285763,-123.11285,11000.0,Business and Professional Services,,,"200 Granville St, Vancouver BC V6C 1S4"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,b1c371394dca4cb9f164b0c4,49.285763,-123.11285,11170.0,Telecommunication Service,,,"200 Granville St, Vancouver BC V6C 1S4"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,75401fee3b7248fabf479aed,49.285763,-123.11285,11034.0,Engineer,,,"200 Granville St, Vancouver BC V6C 1S4"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,e145aac3b8c948e4f42b0e19,49.285763,-123.11285,,,,,"200 Granville St, Vancouver BC V6C 1S4"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,e69094322f5e44ebb3aaa1f4,49.285763,-123.11285,11121.0,Media Agency,,,"200 Granville St, Vancouver BC V6C 1S4"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,340e39e97904415ab8f2ab51,49.285763,-123.11285,12068.0,Embassy or Consulate,,,"200 Granville St, Vancouver BC V6C 1S4"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,dad7408da417416ef60f987a,49.250822,-123.101196,11010.0,Automotive Repair Shop,,,"3812 Main St, Vancouver BC V5V 3N9"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,e99715bb54d3405dd72ad9f7,49.251162,-123.101224,11002.0,Agriculture and Forestry Service,,,"3775 Main St, Vancouver BC V5V 3N8"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,4d507fab80df88bf5c4cf197,49.251218,-123.101229,15007.0,Dentist,0.4374641313081073,,"3763 Main St (22nd Ave.), Vancouver BC V5V 3N8"
